# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_bidirectional_gene_fusion	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_gene_fusion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_transcript_ablation	variants_effect_upstream_gene_variant
OGFOD3	ENSG00000181396	ENST00000329197	protein_coding	1	2	0	111	1	0	0	0	0	0	0	0	21	0	0	79	0	0	0	0	1	0	0	0	0	0	0	2	0	11
OGFOD3	ENSG00000181396	ENST00000577495	protein_coding	1	2	0	91	0	2	2	0	0	0	0	0	24	0	0	55	0	0	0	0	1	0	0	0	0	0	0	0	0	11
OGFOD3	ENSG00000181396	ENST00000577606	processed_transcript	1	0	0	55	0	0	0	0	0	0	0	0	2	0	0	42	0	1	0	0	1	0	0	0	0	0	0	0	0	11
OGFOD3	ENSG00000181396	ENST00000578287	processed_transcript	0	0	0	45	0	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24
OGFOD3	ENSG00000181396	ENST00000578586	retained_intron	0	0	0	61	0	0	0	0	0	0	0	0	28	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	24
OGFOD3	ENSG00000181396	ENST00000579407	retained_intron	1	1	0	92	0	0	0	0	0	0	0	0	20	0	0	50	0	2	0	0	1	1	0	0	0	0	0	0	0	22
OGFOD3	ENSG00000181396	ENST00000580445	nonsense_mediated_decay	1	0	0	114	2	0	0	0	0	0	0	0	20	0	0	79	0	3	0	0	1	0	0	0	0	0	0	0	0	11
OGFOD3	ENSG00000181396	ENST00000582146	processed_transcript	0	0	0	38	0	0	0	0	0	0	0	0	20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	15
OGFOD3	ENSG00000181396	ENST00000582593	protein_coding	0	1	0	47	0	0	0	0	0	0	0	0	14	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	0	7
OGFOD3	ENSG00000181396	ENST00000583445	protein_coding	0	2	0	52	0	0	0	0	0	0	0	0	13	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2	0	12
OGFOD3	ENSG00000181396	ENST00000583897	protein_coding	1	2	0	103	0	0	0	0	0	0	0	0	20	0	0	64	0	0	0	0	1	0	0	0	0	0	0	2	0	20
OLA1P2	ENSG00000213671	ENST00000395519	processed_pseudogene	0	0	0	51	0	0	0	0	0	0	0	0	31	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18
OMG	ENSG00000126861	ENST00000247271	protein_coding	0	0	1	14	0	0	0	0	0	0	0	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	8
OMG	ENSG00000126861	ENST00000580156	processed_transcript	0	0	0	68	0	0	0	0	0	0	0	0	9	0	0	51	0	1	0	0	0	0	0	0	0	0	0	0	0	7
OMG	ENSG00000126861	ENST00000582029	retained_intron	0	0	0	15	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8
OMG	ENSG00000126861	ENST00000584094	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	0	10	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	15
OOSP1P2	ENSG00000263749	ENST00000579644	processed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8
OPN1SW	ENSG00000128617	ENST00000249389	protein_coding	0	2	0	41	0	0	0	0	0	0	0	0	16	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	18
OR10AC1P	ENSG00000176510	ENST00000439431	polymorphic_pseudogene	0	0	0	48	0	0	0	0	0	0	0	0	23	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	17
OR10AH1P	ENSG00000272595	ENST00000608262	unprocessed_pseudogene	0	0	0	56	0	0	0	0	0	0	0	0	24	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	23
OR1A1	ENSG00000172146	ENST00000304094	protein_coding	0	4	3	61	0	0	0	0	0	0	0	0	28	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	33
OR1A2	ENSG00000172150	ENST00000381951	protein_coding	1	2	3	26	0	0	0	0	0	0	0	0	14	1	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	12
OR1AC1P	ENSG00000267129	ENST00000589072	unprocessed_pseudogene	0	0	0	47	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
OR1D2	ENSG00000184166	ENST00000331459	protein_coding	0	1	1	25	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	13
OR1D3P	ENSG00000262106	ENST00000573526	unprocessed_pseudogene	0	0	0	35	0	0	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	20
OR1D4	ENSG00000255095	ENST00000525719	transcribed_unprocessed_pseudogene	0	0	0	40	0	0	0	0	0	0	0	0	19	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	14
OR1D4	ENSG00000255095	ENST00000531680	processed_transcript	0	0	0	38	0	0	0	0	0	0	0	0	20	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	14
OR1D5	ENSG00000262628	ENST00000575751	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
OR1E1	ENSG00000180016	ENST00000322608	protein_coding	0	1	0	30	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18
OR1E2	ENSG00000127780	ENST00000248384	protein_coding	0	1	3	40	0	0	0	0	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	14
OR1E3	ENSG00000142163	ENST00000270133	pseudogene	0	0	0	47	0	0	0	0	0	0	0	0	26	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	15
OR1E3	ENSG00000142163	ENST00000575608	unprocessed_pseudogene	0	0	0	47	0	0	0	0	0	0	0	0	25	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	15
OR1G1	ENSG00000183024	ENST00000328890	protein_coding	0	0	0	35	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
OR1P1	ENSG00000262085	ENST00000571766	unprocessed_pseudogene	0	0	0	34	0	0	0	0	0	0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	17
OR1R1P	ENSG00000180042	ENST00000322899	pseudogene	0	0	0	45	0	0	0	0	0	0	0	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	27
OR1R1P	ENSG00000180042	ENST00000572493	unprocessed_pseudogene	0	0	0	45	0	0	0	0	0	0	0	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	27
OR2A1	ENSG00000221970	ENST00000408951	protein_coding	0	0	0	32	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
OR2A1-AS1	ENSG00000244479	ENST00000461843	antisense	0	0	0	213	0	0	0	0	0	0	0	0	5	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OR2A1-AS1	ENSG00000244479	ENST00000462305	antisense	0	0	0	83	0	0	0	0	0	0	0	0	19	0	0	51	0	2	0	0	0	0	0	0	0	0	0	0	0	11
OR2A1-AS1	ENSG00000244479	ENST00000463561	antisense	0	0	0	252	0	0	0	0	0	0	0	0	5	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OR2A1-AS1	ENSG00000244479	ENST00000467944	antisense	0	0	0	119	0	0	0	0	0	0	0	0	9	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OR2A1-AS1	ENSG00000244479	ENST00000468575	antisense	1	1	0	59	0	0	0	0	0	0	0	0	16	0	0	34	0	1	0	1	0	2	0	0	0	0	0	0	0	11
OR2A1-AS1	ENSG00000244479	ENST00000470435	antisense	0	0	0	57	0	0	0	0	0	0	0	0	16	0	0	33	0	1	0	0	0	0	0	0	0	0	0	0	0	7
OR2A1-AS1	ENSG00000244479	ENST00000475089	antisense	0	0	0	150	0	0	0	0	0	0	0	0	3	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OR2A1-AS1	ENSG00000244479	ENST00000476560	antisense	0	0	0	246	0	0	0	0	0	0	0	0	5	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OR2A1-AS1	ENSG00000244479	ENST00000478806	antisense	0	0	0	252	0	0	0	0	0	0	0	0	5	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OR2A1-AS1	ENSG00000244479	ENST00000478925	antisense	0	0	0	132	0	0	0	0	0	0	0	0	11	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OR2A1-AS1	ENSG00000244479	ENST00000486094	antisense	0	0	0	158	0	0	0	0	0	0	0	0	9	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OR2A1-AS1	ENSG00000244479	ENST00000487102	antisense	0	0	0	247	0	0	0	0	0	0	0	0	3	0	0	234	0	1	0	0	0	0	0	0	0	0	0	0	0	9
OR2A1-AS1	ENSG00000244479	ENST00000488041	antisense	0	0	0	154	0	0	0	0	0	0	0	0	2	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	16
OR2A1-AS1	ENSG00000244479	ENST00000489488	antisense	0	0	0	252	0	0	0	0	0	0	0	0	6	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OR2A1-AS1	ENSG00000244479	ENST00000493539	antisense	0	0	0	137	0	0	0	0	0	0	0	0	13	0	0	117	0	1	0	0	0	0	0	0	0	0	0	0	0	6
OR2A1-AS1	ENSG00000244479	ENST00000496968	antisense	0	0	0	173	0	0	0	0	0	0	0	0	10	0	0	151	0	1	0	0	0	0	0	0	0	0	0	0	0	11
OR2A1-AS1	ENSG00000244479	ENST00000498397	antisense	0	0	0	22	0	0	0	0	0	0	0	0	5	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	10
OR2A12	ENSG00000221858	ENST00000408949	protein_coding	0	0	1	41	1	0	0	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17
OR2A13P	ENSG00000273234	ENST00000609258	unprocessed_pseudogene	0	0	0	40	0	0	0	0	0	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25
OR2A14	ENSG00000221938	ENST00000408899	protein_coding	0	0	3	38	0	0	0	0	0	0	1	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21
OR2A15P	ENSG00000239981	ENST00000463814	unprocessed_pseudogene	0	0	0	72	0	0	0	0	0	0	0	0	31	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	36
OR2A2	ENSG00000221989	ENST00000408979	protein_coding	0	1	3	36	0	0	0	0	0	0	0	0	19	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	17
OR2A20P	ENSG00000170356	ENST00000479887	processed_transcript	0	0	0	16	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10
OR2A20P	ENSG00000170356	ENST00000496731	transcribed_unprocessed_pseudogene	0	0	0	15	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OR2A25	ENSG00000221933	ENST00000408898	protein_coding	0	1	2	38	0	0	0	0	0	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	22
OR2A3P	ENSG00000183122	ENST00000493774	unprocessed_pseudogene	0	0	0	41	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24
OR2A41P	ENSG00000239967	ENST00000473586	unprocessed_pseudogene	0	0	0	34	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
OR2A42	ENSG00000212807	ENST00000391496	protein_coding	0	1	0	32	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12
OR2A5	ENSG00000221836	ENST00000408906	protein_coding	0	1	4	38	0	0	1	0	0	0	0	0	17	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	20
OR2A7	ENSG00000243896	ENST00000493325	protein_coding	0	0	0	21	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OR2A9P	ENSG00000228960	ENST00000436257	transcribed_unprocessed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
OR2A9P	ENSG00000228960	ENST00000461471	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	15
OR2A9P	ENSG00000228960	ENST00000479102	processed_transcript	0	0	0	34	0	0	0	0	0	0	0	0	9	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	9
OR2A9P	ENSG00000228960	ENST00000484189	transcribed_unprocessed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
OR2AE1	ENSG00000244623	ENST00000316368	protein_coding	0	0	2	37	1	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	24
OR2AO1P	ENSG00000240621	ENST00000476497	unprocessed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13
OR2F1	ENSG00000213215	ENST00000392899	protein_coding	0	1	0	13	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7
OR2F2	ENSG00000221910	ENST00000408955	protein_coding	0	0	3	37	1	0	1	0	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	20
OR2Q1P	ENSG00000273377	ENST00000609561	unprocessed_pseudogene	0	0	0	12	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
OR2R1P	ENSG00000236853	ENST00000441404	unitary_pseudogene	0	0	0	30	0	0	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13
OR3A1	ENSG00000180090	ENST00000323404	protein_coding	0	0	2	35	0	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
OR3A2	ENSG00000221882	ENST00000408891	protein_coding	0	2	0	58	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	43
OR3A3	ENSG00000159961	ENST00000291231	protein_coding	0	1	3	22	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	12
OR3A4P	ENSG00000180068	ENST00000323164	transcribed_unprocessed_pseudogene	0	0	0	89	0	0	0	0	0	0	0	0	37	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	43
OR3A4P	ENSG00000180068	ENST00000545655	transcribed_unprocessed_pseudogene	0	0	0	93	0	0	0	0	0	0	0	0	40	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	43
OR3A5P	ENSG00000272546	ENST00000574571	transcribed_unprocessed_pseudogene	0	0	0	90	0	0	0	0	0	0	0	0	42	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	46
OR4D1	ENSG00000141194	ENST00000268912	protein_coding	0	1	2	38	1	0	0	0	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	19
OR4D2	ENSG00000255713	ENST00000545221	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
OR6B1	ENSG00000221813	ENST00000408922	protein_coding	0	1	0	28	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14
OR6V1	ENSG00000225781	ENST00000418316	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OR6W1P	ENSG00000179420	ENST00000340373	transcribed_unprocessed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OR6W1P	ENSG00000179420	ENST00000378175	transcribed_unprocessed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OR6W1P	ENSG00000179420	ENST00000490285	transcribed_unprocessed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OR6W1P	ENSG00000179420	ENST00000496192	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OR7E136P	ENSG00000205897	ENST00000496207	unprocessed_pseudogene	0	0	0	47	0	0	0	0	0	0	0	0	26	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	17
OR7E38P	ENSG00000183444	ENST00000442908	unprocessed_pseudogene	0	0	0	53	0	0	0	0	0	0	0	0	20	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	27
OR7E39P	ENSG00000273252	ENST00000609433	unprocessed_pseudogene	0	0	0	59	0	0	0	0	0	0	0	0	18	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	39
OR7E59P	ENSG00000250561	ENST00000508367	unprocessed_pseudogene	0	0	0	56	0	0	0	0	0	0	0	0	17	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	33
OR7E7P	ENSG00000238228	ENST00000455678	unprocessed_pseudogene	0	0	0	42	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26
OR9A1P	ENSG00000237621	ENST00000482201	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
OR9A1P	ENSG00000237621	ENST00000484361	transcribed_unprocessed_pseudogene	0	0	0	22	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
OR9A2	ENSG00000179468	ENST00000350513	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OR9A3P	ENSG00000240031	ENST00000482472	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
OR9A3P	ENSG00000240031	ENST00000485185	transcribed_unprocessed_pseudogene	0	0	0	26	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
OR9A4	ENSG00000258083	ENST00000548136	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
OR9N1P	ENSG00000244292	ENST00000491296	processed_transcript	0	0	0	37	0	0	0	0	0	0	0	0	20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14
OR9N1P	ENSG00000244292	ENST00000494289	transcribed_unprocessed_pseudogene	0	0	0	38	0	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16
OR9P1P	ENSG00000239293	ENST00000496431	unprocessed_pseudogene	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ORAI2	ENSG00000160991	ENST00000356387	protein_coding	0	0	0	93	21	0	1	0	0	0	0	0	18	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ORAI2	ENSG00000160991	ENST00000403646	protein_coding	0	0	0	73	5	0	0	0	0	0	0	0	14	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ORAI2	ENSG00000160991	ENST00000468241	protein_coding	0	0	0	71	0	0	0	0	0	0	0	0	17	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ORAI2	ENSG00000160991	ENST00000473939	protein_coding	0	0	0	65	5	0	0	0	0	0	0	0	14	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	18
ORAI2	ENSG00000160991	ENST00000478730	protein_coding	0	1	0	75	17	0	1	0	0	0	0	0	4	0	0	39	0	0	0	0	0	1	0	0	0	0	0	0	0	14
ORAI2	ENSG00000160991	ENST00000482237	protein_coding	0	0	0	42	0	0	1	0	0	0	0	0	12	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	15
ORAI2	ENSG00000160991	ENST00000488996	processed_transcript	0	0	0	71	0	0	0	0	0	0	0	0	17	0	0	39	0	1	0	0	0	0	0	0	0	0	0	0	0	14
ORAI2	ENSG00000160991	ENST00000495936	protein_coding	0	0	0	71	0	0	1	0	0	0	0	0	17	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ORAI2	ENSG00000160991	ENST00000498661	protein_coding	0	0	0	63	0	0	1	0	0	0	0	0	17	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	17
ORC5	ENSG00000164815	ENST00000297431	protein_coding	0	1	0	316	0	1	3	0	0	0	0	0	8	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	62
ORC5	ENSG00000164815	ENST00000422497	nonsense_mediated_decay	0	1	0	318	0	1	2	0	0	0	0	0	8	0	0	243	0	2	0	0	0	0	0	0	0	0	0	0	0	63
ORC5	ENSG00000164815	ENST00000447452	protein_coding	0	0	0	207	1	0	1	0	0	0	0	0	6	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	64
ORC5	ENSG00000164815	ENST00000448563	nonsense_mediated_decay	0	1	0	110	0	1	2	0	0	0	0	0	13	0	0	30	0	2	0	0	0	0	0	0	0	0	0	0	0	63
ORC5	ENSG00000164815	ENST00000463152	processed_transcript	0	0	0	71	0	0	0	0	0	0	0	0	17	0	0	37	0	3	0	0	0	0	0	0	0	0	0	0	0	14
ORC5	ENSG00000164815	ENST00000477223	retained_intron	0	0	0	122	0	0	0	0	0	0	0	0	7	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ORC5	ENSG00000164815	ENST00000485726	processed_transcript	0	0	0	145	0	0	0	0	0	0	0	0	19	0	0	59	0	4	0	0	0	0	0	0	0	0	0	0	0	63
ORC5	ENSG00000164815	ENST00000545943	protein_coding	0	1	0	316	0	1	2	0	0	0	0	0	8	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	63
ORMDL3	ENSG00000172057	ENST00000304046	protein_coding	0	0	0	41	1	0	1	0	0	0	0	0	17	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15
ORMDL3	ENSG00000172057	ENST00000394169	protein_coding	0	0	0	35	0	0	4	0	0	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13
ORMDL3	ENSG00000172057	ENST00000579287	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
ORMDL3	ENSG00000172057	ENST00000579695	protein_coding	0	0	0	41	1	0	1	0	0	0	0	0	17	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15
ORMDL3	ENSG00000172057	ENST00000581284	nonsense_mediated_decay	0	0	0	24	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ORMDL3	ENSG00000172057	ENST00000582052	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13
ORMDL3	ENSG00000172057	ENST00000584000	protein_coding	0	0	0	34	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15
ORMDL3	ENSG00000172057	ENST00000584220	protein_coding	0	0	0	25	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OSBPL3	ENSG00000070882	ENST00000313367	protein_coding	0	5	0	553	4	0	2	0	0	0	0	0	20	0	0	517	0	0	0	0	0	3	0	0	0	0	0	2	0	13
OSBPL3	ENSG00000070882	ENST00000352860	protein_coding	0	5	0	553	4	0	2	0	0	0	0	0	20	0	0	517	0	0	0	0	0	3	0	0	0	0	0	2	0	13
OSBPL3	ENSG00000070882	ENST00000353930	protein_coding	0	5	0	553	4	0	2	0	0	0	0	0	20	0	0	517	0	0	0	0	0	3	0	0	0	0	0	2	0	13
OSBPL3	ENSG00000070882	ENST00000396429	protein_coding	0	5	0	262	0	0	0	0	0	0	0	0	9	0	0	246	0	0	0	0	0	3	0	0	0	0	0	2	0	10
OSBPL3	ENSG00000070882	ENST00000396431	protein_coding	0	5	0	262	0	0	0	0	0	0	0	0	9	0	0	246	0	0	0	0	0	3	0	0	0	0	0	2	0	10
OSBPL3	ENSG00000070882	ENST00000409069	protein_coding	0	5	0	262	0	0	0	0	0	0	0	0	9	0	0	246	0	0	0	0	0	3	0	0	0	0	0	2	0	10
OSBPL3	ENSG00000070882	ENST00000409452	nonsense_mediated_decay	0	3	0	265	1	0	0	0	0	0	0	0	9	0	0	246	0	2	0	0	0	3	0	0	0	0	0	0	0	10
OSBPL3	ENSG00000070882	ENST00000409555	nonsense_mediated_decay	0	3	0	265	1	0	0	0	0	0	0	0	9	0	0	246	0	2	0	0	0	3	0	0	0	0	0	0	0	10
OSBPL3	ENSG00000070882	ENST00000409759	nonsense_mediated_decay	0	3	0	265	1	0	0	0	0	0	0	0	9	0	0	246	0	2	0	0	0	3	0	0	0	0	0	0	0	10
OSBPL3	ENSG00000070882	ENST00000409863	nonsense_mediated_decay	0	3	0	265	1	0	0	0	0	0	0	0	9	0	0	246	0	2	0	0	0	3	0	0	0	0	0	0	0	10
OSBPL3	ENSG00000070882	ENST00000415162	protein_coding	0	2	0	167	0	0	1	0	0	0	0	0	14	0	0	132	0	0	0	0	0	1	0	0	0	0	0	1	0	21
OSBPL3	ENSG00000070882	ENST00000415952	protein_coding	0	0	0	366	0	0	0	0	0	0	0	0	17	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	19
OSBPL3	ENSG00000070882	ENST00000431825	protein_coding	0	5	0	553	4	0	2	0	0	0	0	0	20	0	0	517	0	0	0	0	0	3	0	0	0	0	0	2	0	13
OSBPL3	ENSG00000070882	ENST00000441059	protein_coding	0	0	0	166	0	0	1	0	0	0	0	0	17	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	21
OSBPL3	ENSG00000070882	ENST00000459987	retained_intron	0	0	0	33	0	0	0	0	0	0	0	0	13	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	12
OSBPL3	ENSG00000070882	ENST00000461835	retained_intron	0	0	0	59	0	0	0	0	0	0	0	0	15	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	15
